event_id,time,src,dst,country,event_type,label
24182,324.0,Protester (Yemen),Military Personnel - Special (Yemen),Yemen,17700827,1
24151,324.0,Citizen (United States),Unspecified Actor,United States,17699991,1
24149,324.0,Protester (Egypt),Unspecified Actor,Egypt,17699956,1
24153,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700012,1
24152,324.0,Citizen (Egypt),Police (Egypt),Egypt,17700002,1
24158,324.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17700112,1
24157,324.0,Protester (Yemen),Armed Opposition (Yemen),Yemen,17700113,1
24156,324.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,17700100,1
24155,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700084,1
24154,324.0,Bharatiya Janata,Unspecified Actor,India,17700063,1
24160,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700115,1
24159,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700114,1
24161,324.0,Citizen (Kuwait),Unspecified Actor,Kuwait,17700182,1
24195,324.0,Protester (Afghanistan),Taliban,Afghanistan,17701152,1
24196,324.0,Student (Afghanistan),Unspecified Actor,Afghanistan,17701153,1
24197,324.0,Student (Mexico),Unspecified Actor,Mexico,17701194,1
24184,324.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17700848,1
24185,324.0,Men (India),Police (India),India,17700903,1
24168,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700387,1
24169,324.0,Immigrants (India),Police (India),India,17700394,1
24186,324.0,Protester (Afghanistan),Taliban,Afghanistan,17700922,1
24187,324.0,Student (Afghanistan),Unspecified Actor,Afghanistan,17700923,1
24188,324.0,Protester (Bolivia),Police (Bolivia),Bolivia,17701044,1
24189,324.0,Graz,Turkey,Austria,17701051,1
24190,324.0,Indigenous People (Syria),Terrorist Leader (Syria),Syria,17701060,1
24191,324.0,Protester (Morocco),Unspecified Actor,Morocco,17701064,1
24192,324.0,Citizen (Brazil),Government (Brazil),Brazil,17701130,1
24193,324.0,Citizen (United States),Unspecified Actor,United States,17701139,1
24194,324.0,Mahmoud Abbas,Unspecified Actor,Occupied Palestinian Territory,17701147,1
24167,324.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17700386,1
24198,324.0,Student (Mexico),Unspecified Actor,Mexico,17701197,1
24277,325.0,Opposition Supporter (Zambia),Unspecified Actor,Zambia,17706749,1
24276,325.0,Citizen (South Africa),Unspecified Actor,South Africa,17706688,1
24275,325.0,Citizen (United Kingdom),United Kingdom,United Kingdom,17706686,1
24264,325.0,Citizen (South Africa),Unspecified Actor,South Africa,17706146,1
24265,325.0,Citizen (Turkey),Turkey,Turkey,17706148,1
24266,325.0,Protester (Turkey),Police (Turkey),Turkey,17706149,1
24267,325.0,Medical Personnel (Russia),Unspecified Actor,Russian Federation,17706152,1
24268,325.0,Protester (Bahrain),Military Personnel - Special (Bahrain),Bahrain,17706163,1
24269,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17706334,1
24270,325.0,Student (Chile),Unspecified Actor,Chile,17706376,1
24271,325.0,Citizen (Chile),Unspecified Actor,Chile,17706377,1
24272,325.0,Citizen (Sudan),Unspecified Actor,Sudan,17706387,1
24273,325.0,Citizen (Libya),Unspecified Actor,Libya,17706536,1
24274,325.0,Protester (Libya),Unspecified Actor,Libya,17706537,1
24242,325.0,"Citizen (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17704883,1
24243,325.0,"Women (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17704884,1
24244,325.0,"Citizen (Palestinian Territory, Occupied)","Palestinian Territory, Occupied",Occupied Palestinian Territory,17704885,1
24245,325.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17704914,1
24241,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17704882,1
24246,325.0,Protester (Yemen),Ali Abdullah Saleh,Yemen,17704915,1
24248,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17705097,1
24250,325.0,Citizen (Zambia),Unspecified Actor,Zambia,17705209,1
24249,325.0,Protester (South Korea),Unspecified Actor,South Korea,17705176,1
24252,325.0,Citizen (Zambia),Unspecified Actor,Zambia,17705424,1
24253,325.0,Protester (Zambia),Police (Zambia),Zambia,17705445,1
24254,325.0,Barack Obama,"Palestinian Territory, Occupied",United States,17705506,1
24251,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17705220,1
24255,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17705528,1
24256,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17705683,1
24258,325.0,Citizen (Sudan),Other Authorities / Officials (Sudan),Sudan,17705704,1
24257,325.0,People Associated with the Opposition (Zambia),Unspecified Actor,Zambia,17705695,1
24259,325.0,"Protester (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17705753,1
24260,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17706020,1
24261,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17706035,1
24262,325.0,Citizen (South Africa),Unspecified Actor,South Africa,17706099,1
24247,325.0,Farm Worker (Kenya),Unspecified Actor,Kenya,17705068,1
24279,325.0,Student (Afghanistan),Government (Afghanistan),Afghanistan,17706941,1
24263,325.0,Green Party (Australia),Unspecified Actor,Australia,17706130,1
24292,325.0,Citizen (Senegal),Unspecified Actor,Senegal,17709742,1
24291,325.0,Protester (United States),Unspecified Actor,United States,17709714,1
24290,325.0,Citizen (Tunisia),Unspecified Actor,Tunisia,17709709,1
24289,325.0,Citizen (Germany),Unspecified Actor,Germany,17709700,1
24288,325.0,Citizen (Tunisia),Unspecified Actor,Tunisia,17709685,1
24287,325.0,Immigrants (Tunisia),Unspecified Actor,Tunisia,17709684,1
24286,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17707394,1
24285,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17707391,1
24284,325.0,David Cameron,Mahmoud Ahmadinejad,United Kingdom,17707355,1
24283,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17707300,1
24282,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17707299,1
24281,325.0,Citizen (United States),Unspecified Actor,United States,17707203,1
24280,325.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17707186,1
24278,325.0,Activist (South Korea),Foreign Affairs (China),South Korea,17706823,1
24295,326.0,"Protester (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17710089,1
24308,326.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,17710758,1
24307,326.0,Party Member (Malaysia),Unspecified Actor,Malaysia,17710661,1
24305,326.0,Farm Worker (Kenya),Unspecified Actor,Kenya,17710631,1
24306,326.0,Citizen (United Kingdom),United Kingdom,United Kingdom,17710655,1
24304,326.0,Citizen (China),Unspecified Actor,China,17710601,1
24303,326.0,Protester (Zimbabwe),Police (Zimbabwe),Zimbabwe,17710592,1
24299,326.0,Activist (Chile),Police (Chile),Chile,17710308,1
24302,326.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17710548,1
24301,326.0,Men (Poland),Unspecified Actor,Poland,17710504,1
24300,326.0,Citizen (Zambia),Unspecified Actor,Zambia,17710328,1
24297,326.0,Protester (United States),Unspecified Actor,United States,17710125,1
24298,326.0,Protester (Chile),Government (Chile),Chile,17710307,1
24296,326.0,Student (Chile),Government (Chile),Chile,17710096,1
24294,326.0,Opposition Supporter (Senegal),Abdoulaye Wade,Senegal,17709888,1
24293,326.0,Protester (Armenia),Unspecified Actor,Armenia,17709855,1
24326,326.0,Protester (Bahrain),Military Personnel - Special (Bahrain),Bahrain,17711170,1
24325,326.0,Protester (Bahrain),Unspecified Actor,Bahrain,17711168,1
24324,326.0,Citizen (Chile),Unspecified Actor,Chile,17711138,1
24323,326.0,Citizen (Bahrain),Police (Bahrain),Bahrain,17711097,1
24322,326.0,Al Wefaq National Islamic Society,Unspecified Actor,Bahrain,17711094,1
24321,326.0,Activist (Bahrain),Unspecified Actor,Bahrain,17711093,1
24320,326.0,Protester (Bahrain),Military Personnel - Special (Bahrain),Bahrain,17711092,1
24319,326.0,Citizen (Greece),Unspecified Actor,Greece,17711075,1
24318,326.0,Citizen (Syria),Unspecified Actor,Syria,17711003,1
24317,326.0,Student (Yemen),Ali Abdullah Saleh,Yemen,17710964,1
24316,326.0,Bundestag,Benedict XVI,Germany,17710941,1
24315,326.0,Villager (China),Police (China),China,17710907,1
24314,326.0,Protester (China),Police (China),China,17710906,1
24313,326.0,Activist (United States),Unspecified Actor,United States,17710896,1
24312,326.0,Citizen (Zambia),Unspecified Actor,Zambia,17710890,1
24310,326.0,Citizen (Zambia),Unspecified Actor,Zambia,17710860,1
24309,326.0,Student (South Korea),Unspecified Actor,South Korea,17710832,1
24328,326.0,Nigeria Labour Congress,Police (Nigeria),Nigeria,17711256,1
24329,326.0,Rebel Group (Sudan),Unspecified Actor,Sudan,17711292,1
24332,326.0,Villager (China),Unspecified Actor,China,17711368,1
24333,326.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17711410,1
24330,326.0,Freedom House,Other Authorities / Officials (Zimbabwe),nan,17711298,1
24331,326.0,Villager (China),China,China,17711367,1
24336,326.0,Citizen (Syria),Unspecified Actor,Syria,17711517,1
24337,326.0,Protester (Moldova),Unspecified Actor,"Moldova, Republic of",17711599,1
24338,326.0,Citizen (Syria),Unspecified Actor,Syria,17711611,1
24339,326.0,Activist (Rwanda),Unspecified Actor,Rwanda,17711698,1
24340,326.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17711719,1
24341,326.0,Student (Bahrain),Unspecified Actor,Bahrain,17711773,1
24334,326.0,"Public Sector (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17711444,1
24335,326.0,Citizen (Moldova),Unspecified Actor,"Moldova, Republic of",17711455,1
24311,326.0,Student (Australia),Unspecified Actor,Australia,17710878,1
24342,326.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17711781,1
24349,326.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17712086,1
24348,326.0,"Student (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17712053,1
24343,326.0,Citizen (Afghanistan),Armed Gang (Afghanistan),Afghanistan,17711803,1
24327,326.0,Protester (Bahrain),Military Personnel - Special (Bahrain),Bahrain,17711171,1
24353,326.0,Citizen (France),Unspecified Actor,France,17714371,1
24352,326.0,"Citizen (Palestinian Territory, Occupied)",Barack Obama,Occupied Palestinian Territory,17712217,1
24351,326.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17712218,1
24350,326.0,Protester (Yemen),Yemen,Yemen,17712096,1
24345,326.0,Citizen (Syria),Unspecified Actor,Syria,17711834,1
24344,326.0,Citizen (Afghanistan),Head of Government (Afghanistan),Afghanistan,17711808,1
24347,326.0,"Citizen (Palestinian Territory, Occupied)",Head of Government (United States),Occupied Palestinian Territory,17712052,1
24346,326.0,Protester (United States),Unspecified Actor,United States,17711954,1
24389,327.0,Protester (Mauritania),Unspecified Actor,Mauritania,17715479,1
24388,327.0,Citizen (Mauritania),Unspecified Actor,Mauritania,17715478,1
24359,327.0,Citizen (Mexico),Mexico,Mexico,17714676,1
24390,327.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,17715486,1
24372,327.0,Protester (Syria),Foreign Affairs (France),Syria,17715066,1
24371,327.0,Citizen (China),Unspecified Actor,China,17715039,1
24369,327.0,Protester (Bangladesh),Police (Bangladesh),Bangladesh,17715038,1
24370,327.0,Rioter (China),Police (China),China,17715041,1
24368,327.0,Ali Mohsen al-Ahmar,Armed Opposition (Yemen),Yemen,17715031,1
24367,327.0,Activist (Pakistan),Unspecified Actor,Pakistan,17714974,1
24363,327.0,Protester (Iraq),Unspecified Actor,Iraq,17714886,1
24366,327.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17714951,1
24365,327.0,Protester (China),Police (China),China,17714941,1
24364,327.0,Citizen (Egypt),Unspecified Actor,Egypt,17714917,1
24361,327.0,Confederation of Indigenous Peoples of Bolivia,Unspecified Actor,Bolivia,17714749,1
24362,327.0,Protester (Bahrain),Police (Bahrain),Bahrain,17714799,1
24360,327.0,Protester (Bahrain),Unspecified Actor,Bahrain,17714728,1
24358,327.0,Citizen (Croatia),Unspecified Actor,Croatia,17714652,1
24354,327.0,Citizen (Iraq),Unspecified Actor,Iraq,17714459,1
24357,327.0,Main Opposition (Bahrain),Unspecified Actor,Bahrain,17714647,1
24356,327.0,Citizen (Mexico),Business (Mexico),Mexico,17714603,1
24355,327.0,Citizen (Bangladesh),Unspecified Actor,Bangladesh,17714491,1
24387,327.0,Protester (Syria),Foreign Affairs (France),Syria,17715468,1
24386,327.0,Citizen (Bolivia),Unspecified Actor,Bolivia,17715454,1
24385,327.0,Indigenous People (Bolivia),Bolivia,Bolivia,17715365,1
24384,327.0,Citizen (Bahrain),Unspecified Actor,Bahrain,17715352,1
24383,327.0,Citizen (Bahrain),Unspecified Actor,Bahrain,17715353,1
24382,327.0,Citizen (India),Unspecified Actor,India,17715331,1
24381,327.0,"Indigenous People (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17715293,1
24380,327.0,Citizen (Syria),Unspecified Actor,Syria,17715225,1
24379,327.0,Citizen (Syria),Unspecified Actor,Syria,17715224,1
24378,327.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17715208,1
24377,327.0,Republican Guard,Yemeni Armed Forces,Niger,17715210,1
24376,327.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17715207,1
24374,327.0,Citizen (Egypt),Cabinet / Council of Ministers / Advisors (Egypt),Egypt,17715123,1
24373,327.0,Yoweri Museveni,National Resistance Movement,Uganda,17715102,1
24375,327.0,Protester (Egypt),Unspecified Actor,Egypt,17715124,1
24393,327.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17715702,1
24394,327.0,Citizen (Chile),Unspecified Actor,Chile,17717041,1
24392,327.0,Protester (Nicaragua),Unspecified Actor,Nicaragua,17715641,1
24395,327.0,Main Opposition (Mauritania),Unspecified Actor,Mauritania,17717061,1
24391,327.0,Children (India),Unspecified Actor,India,17715574,1
24445,328.0,Protester (Greece),Police (Greece),Greece,17718189,1
24446,328.0,Indigenous People (Bolivia),Settler (Bolivia),Bolivia,17718191,1
24447,328.0,Protester (Yemen),Unspecified Actor,Yemen,17718193,1
24448,328.0,Citizen (Bolivia),Police (Bolivia),Bolivia,17718197,1
24449,328.0,Protester (Mauritania),Mohamed Ould Abdel Aziz,Mauritania,17719478,1
24439,328.0,Women (Saudi Arabia),Unspecified Actor,Saudi Arabia,17718131,1
24426,328.0,Citizen (Russia),Unspecified Actor,Russian Federation,17717855,1
24427,328.0,Opposition Supporter (Russia),Unspecified Actor,Russian Federation,17717856,1
24428,328.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,17717869,1
24425,328.0,Protester (Japan),Other Authorities / Officials (Japan),Japan,17717822,1
24424,328.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17717798,1
24417,328.0,Citizen (Egypt),Foreign Affairs (Israel),Egypt,17717519,1
24414,328.0,Student (Cuba),Laura Inés Pollán Toledo,Cuba,17717495,1
24413,328.0,Indigenous People (Bolivia),Police (Bolivia),Bolivia,17717490,1
24416,328.0,Employee (United States),Unspecified Actor,United States,17717516,1
24415,328.0,Children (Cuba),Laura Inés Pollán Toledo,Cuba,17717496,1
24435,328.0,Citizen (Yemen),Unspecified Actor,Yemen,17718029,1
24436,328.0,Protester (Yemen),Unspecified Actor,Yemen,17718030,1
24437,328.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17718041,1
24438,328.0,Activist (India),India,India,17718090,1
24407,328.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17717398,1
24396,328.0,Citizen (Angola),Unspecified Actor,Angola,17717087,1
24421,328.0,Protester (Yemen),Unspecified Actor,Yemen,17717682,1
24422,328.0,Student (Iran),Unspecified Actor,Iran,17717693,1
24419,328.0,Protester (Yemen),Yemeni Armed Forces,Yemen,17717566,1
24420,328.0,Citizen (South Africa),Unspecified Actor,South Africa,17717592,1
24405,328.0,Protester (United States),Unspecified Actor,United States,17717344,1
24406,328.0,Farm Worker (India),Unspecified Actor,India,17717387,1
24403,328.0,Protester (United States),Unspecified Actor,United States,17717340,1
24402,328.0,Citizen (Bahrain),Unspecified Actor,Bahrain,17717203,1
24401,328.0,Citizen (Bahrain),Unspecified Actor,Bahrain,17717204,1
24404,328.0,Citizen (India),Unspecified Actor,India,17717342,1
24442,328.0,Opposition Activist (Russia),Unspecified Actor,Russian Federation,17718184,1
24441,328.0,Protester (United States),Unspecified Actor,United States,17718183,1
24440,328.0,Citizen (Mexico),Unspecified Actor,Mexico,17718133,1
24423,328.0,"Citizen (Palestinian Territory, Occupied)",Unspecified Actor,Occupied Palestinian Territory,17717780,1
24444,328.0,Protester (Greece),Government (Greece),Greece,17718186,1
24418,328.0,Labor Union (Bahrain),Unspecified Actor,Bahrain,17717544,1
24443,328.0,Protester (Greece),Police (Greece),Greece,17718188,1
24400,328.0,Protester (Morocco),Unspecified Actor,Morocco,17717181,1
24399,328.0,Protester (Canada),Jean Charest,Canada,17717147,1
24398,328.0,Protester (Canada),Unspecified Actor,Canada,17717146,1
24397,328.0,Citizen (China),Police (China),China,17717125,1
24429,328.0,Protester (Japan),Other Authorities / Officials (Japan),Japan,17717879,1
24433,328.0,Protester (Bolivia),Police (Bolivia),Bolivia,17717979,1
24434,328.0,Citizen (Afghanistan),Unspecified Actor,Afghanistan,17718015,1
24432,328.0,Citizen (United States),Unspecified Actor,United States,17717968,1
24431,328.0,Yoweri Museveni,National Resistance Movement,Uganda,17717944,1
24411,328.0,People Associated with the Opposition (Bahrain),Unspecified Actor,Bahrain,17717436,1
